,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,jpg_url,img_num,dog_prediction,predictions_Reliability(%)
282,817827839487737858,2017-01-07 20:18:46,iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858,13.0,10.0,Buddy,,31314,57622,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker spaniel,38.7608
283,817777686764523521,2017-01-07 16:59:28,iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521,13.0,10.0,Dido,"pupper, doggo",3084,11901,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated retriever,73.32560000000001
284,817536400337801217,2017-01-07 01:00:41,iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",https://twitter.com/dog_rates/status/817536400337801217,12.0,10.0,Eugene,,3505,13105,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug,97.1358
285,817423860136083457,2017-01-06 17:33:29,iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457,13.0,10.0,Ken,,17504,38260,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Samoyed,20.1358
286,817415592588222464,2017-01-06 17:00:38,iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",https://twitter.com/dog_rates/status/817415592588222464,11.0,10.0,Strudel,,1131,6267,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,80.6163
287,817171292965273600,2017-01-06 00:49:53,iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600,13.0,10.0,Tebow,,2326,9690,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden retriever,29.5483
288,817120970343411712,2017-01-05 21:29:55,iPhone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712,13.0,10.0,No Name Provided,,3011,13367,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,56.880900000000004
289,817056546584727552,2017-01-05 17:13:55,iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552,11.0,10.0,Chloe,,1927,9517,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie,86.44149999999999
290,816816676327063552,2017-01-05 01:20:46,iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552,12.0,10.0,Timber,,2361,11071,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute,66.8164
291,816697700272001025,2017-01-04 17:27:59,iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,https://twitter.com/dog_rates/status/816697700272001025,12.0,10.0,Binky,,2545,10905,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,75.6992
292,816336735214911488,2017-01-03 17:33:39,iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488,11.0,10.0,Dudley,,2269,9564,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador retriever,91.93299999999999
293,816091915477250048,2017-01-03 01:20:49,iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,https://twitter.com/dog_rates/status/816091915477250048,12.0,10.0,Comet,,2500,9927,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,96.7345
294,815990720817401858,2017-01-02 18:38:42,iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",https://twitter.com/dog_rates/status/815990720817401858,11.0,10.0,Jack,doggo,1207,5545,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,42.875600000000006
295,815966073409433600,2017-01-02 17:00:46,iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600,13.0,10.0,No Name Provided,pupper,9907,25057,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan mastiff,50.6312
296,815736392542261248,2017-01-02 01:48:06,iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,https://twitter.com/dog_rates/status/815736392542261248,11.0,10.0,Akumi,,2625,10937,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border collie,54.890699999999995
297,815639385530101762,2017-01-01 19:22:38,iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762,12.0,10.0,Titan,,1918,9161,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German shepherd,81.7953
298,814986499976527872,2016-12-31 00:08:17,iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872,11.0,10.0,Cooper,pupper,1505,8485,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,dalmatian,99.98280000000001
299,814638523311648768,2016-12-30 01:05:33,iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,https://twitter.com/dog_rates/status/814638523311648768,12.0,10.0,Olivia,,3130,12511,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,golden retriever,65.0814
300,814530161257443328,2016-12-29 17:54:58,iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328,12.0,10.0,Alf,,2156,9629,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniature poodle,62.691300000000005
301,814153002265309185,2016-12-28 16:56:16,iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185,12.0,10.0,Oshie,,10080,32000,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,golden retriever,49.0068
302,813910438903693312,2016-12-28 00:52:25,iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312,11.0,10.0,Chubbs,doggo,2194,10342,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian husky,69.9355
303,813812741911748608,2016-12-27 18:24:12,iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",https://twitter.com/dog_rates/status/813812741911748608,14.0,10.0,Gary,,16267,40402,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French bulldog,70.91460000000001
304,813800681631023104,2016-12-27 17:36:16,iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104,12.0,10.0,Sky,,2060,9300,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,malamute,50.1159
305,813217897535406080,2016-12-26 03:00:30,iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,https://twitter.com/dog_rates/status/813217897535406080,13.0,10.0,Atlas,,8476,20783,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,90.5972
306,813202720496779264,2016-12-26 02:00:11,iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264,11.0,10.0,No Name Provided,doggo,2090,10192,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,cocker spaniel,70.18520000000001
307,813172488309972993,2016-12-26 00:00:03,iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993,12.0,10.0,Eleanor,,2236,10384,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,golden retriever,2.61931
308,813157409116065792,2016-12-25 23:00:08,iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,https://twitter.com/dog_rates/status/813157409116065792,12.0,10.0,Layla,,2557,8588,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Pembroke,7.056710000000001
309,813142292504645637,2016-12-25 22:00:04,iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,https://twitter.com/dog_rates/status/813142292504645637,13.0,10.0,No Name Provided,,2728,9361,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,beagle,84.8735
310,813127251579564032,2016-12-25 21:00:18,iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,https://twitter.com/dog_rates/status/813127251579564032,11.0,10.0,No Name Provided,doggo,3652,13242,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian elkhound,43.241600000000005
311,813112105746448384,2016-12-25 20:00:07,iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384,12.0,10.0,Toby,,3225,11515,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Pembroke,14.068200000000001
312,813096984823349248,2016-12-25 19:00:02,iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248,11.0,10.0,Rocky,doggo,4207,11694,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great Dane,12.8056
313,813081950185472002,2016-12-25 18:00:17,iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,https://twitter.com/dog_rates/status/813081950185472002,11.0,10.0,Baron,,3220,10989,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,90.9951
314,813066809284972545,2016-12-25 17:00:08,iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545,12.0,10.0,Tyr,,2276,8865,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,toy terrier,77.64
315,813051746834595840,2016-12-25 16:00:16,iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840,13.0,10.0,Bauer,,8503,23337,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,golden retriever,91.48039999999999
316,812781120811126785,2016-12-24 22:04:54,iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,https://twitter.com/dog_rates/status/812781120811126785,10.0,10.0,Swagger,,2191,8380,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,bull mastiff,98.9316
317,812709060537683968,2016-12-24 17:18:34,iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://twitter.com/dog_rates/status/812709060537683968,12.0,10.0,Brandi,,1665,7373,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish setter,32.6873
318,812466873996607488,2016-12-24 01:16:12,iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,https://twitter.com/dog_rates/status/812466873996607488,12.0,10.0,Mary,,2231,8900,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,Great Dane,7.82055
319,812372279581671427,2016-12-23 19:00:19,iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,https://twitter.com/dog_rates/status/812372279581671427,13.0,10.0,Moe,,4252,15224,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,golden retriever,78.48729999999999
320,811985624773361665,2016-12-22 17:23:53,iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,https://twitter.com/dog_rates/status/811985624773361665,11.0,10.0,Ted,,1647,8102,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,Staffordshire bullterrier,61.05729999999999
321,811744202451197953,2016-12-22 01:24:33,iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,https://twitter.com/dog_rates/status/811744202451197953,13.0,10.0,Halo,,1884,8429,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Pekinese,38.6082
322,811627233043480576,2016-12-21 17:39:46,iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://twitter.com/dog_rates/status/811627233043480576,10.0,10.0,Augie,,3650,14265,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,beagle,39.628
323,811386762094317568,2016-12-21 01:44:13,iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568,11.0,10.0,Craig,pupper,7444,23302,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke,80.4177
324,810896069567610880,2016-12-19 17:14:23,iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",https://twitter.com/dog_rates/status/810896069567610880,11.0,10.0,Hunter,,2090,10093,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,flat-coated retriever,82.08040000000001
325,810657578271330305,2016-12-19 01:26:42,iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,https://twitter.com/dog_rates/status/810657578271330305,11.0,10.0,Pavlov,,3057,12192,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,malamute,75.3521
326,810284430598270976,2016-12-18 00:43:57,iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,https://twitter.com/dog_rates/status/810284430598270976,13.0,10.0,Phil,,13369,39640,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,malamute,62.0768
327,810254108431155201,2016-12-17 22:43:27,iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",https://twitter.com/dog_rates/status/810254108431155201,12.0,10.0,Gus,,3901,16380,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,Staffordshire bullterrier,29.255599999999998
328,809448704142938112,2016-12-15 17:23:04,iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",https://twitter.com/dog_rates/status/809448704142938112,12.0,10.0,No Name Provided,,1696,7727,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater Swiss Mountain dog,37.5415
329,809220051211603969,2016-12-15 02:14:29,iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,https://twitter.com/dog_rates/status/809220051211603969,12.0,10.0,Kyro,,6554,22246,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian,81.95110000000001
330,809084759137812480,2016-12-14 17:16:53,iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",https://twitter.com/dog_rates/status/809084759137812480,11.0,10.0,Wallace,,4046,14685,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla,91.1412
331,808838249661788160,2016-12-14 00:57:20,iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,https://twitter.com/dog_rates/status/808838249661788160,13.0,10.0,Ito,,3536,11271,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,36.953
332,808733504066486276,2016-12-13 18:01:07,iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,https://twitter.com/dog_rates/status/808733504066486276,12.0,10.0,No Name Provided,pupper,2509,8784,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,toy poodle,3.69271
333,808501579447930884,2016-12-13 02:39:32,iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,https://twitter.com/dog_rates/status/808501579447930884,12.0,10.0,Koda,,3007,12595,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale,45.42390000000001
334,808106460588765185,2016-12-12 00:29:28,iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185,12.0,10.0,No Name Provided,"pupper, doggo",2525,9701,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,golden retriever,42.6183
335,808001312164028416,2016-12-11 17:31:39,iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,https://twitter.com/dog_rates/status/808001312164028416,12.0,10.0,Cooper,,4098,14015,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador retriever,73.0959
336,807621403335917568,2016-12-10 16:22:02,iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,https://twitter.com/dog_rates/status/807621403335917568,14.0,10.0,Ollie,pupper,4288,16236,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden retriever,87.3233
337,807106840509214720,2016-12-09 06:17:20,iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,https://twitter.com/dog_rates/status/807106840509214720,13.0,10.0,Stephan,,56625,107015,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,50.537
338,807010152071229440,2016-12-08 23:53:08,iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,https://twitter.com/dog_rates/status/807010152071229440,12.0,10.0,Lennon,pupper,4418,14514,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden retriever,61.0807
339,806629075125202948,2016-12-07 22:38:52,iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",https://twitter.com/dog_rates/status/806629075125202948,13.0,10.0,No Name Provided,,37911,75639,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,cocker spaniel,4.64032
340,806542213899489280,2016-12-07 16:53:43,iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,https://twitter.com/dog_rates/status/806542213899489280,11.0,10.0,Waffles,,2752,11363,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla,93.8617
341,805932879469572096,2016-12-06 00:32:26,iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://twitter.com/dog_rates/status/805932879469572096,12.0,10.0,Major,,2209,9178,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian elkhound,65.7967
342,805826884734976000,2016-12-05 17:31:15,iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000,12.0,10.0,Duke,puppo,2132,7335,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian husky,24.8926
343,805520635690676224,2016-12-04 21:14:20,iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,https://twitter.com/dog_rates/status/805520635690676224,13.0,10.0,Zeke,,1905,6368,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,64.3147
344,805207613751304193,2016-12-04 00:30:29,iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,https://twitter.com/dog_rates/status/805207613751304193,12.0,10.0,Shooter,,1972,8680,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,24.4705
345,804738756058218496,2016-12-02 17:27:25,iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,https://twitter.com/dog_rates/status/804738756058218496,12.0,10.0,Django,,4480,15326,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan mastiff,91.579
346,803773340896923648,2016-11-30 01:31:12,iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,https://twitter.com/dog_rates/status/803773340896923648,12.0,10.0,Diogi,puppo,3220,11203,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature pinscher,81.7066
347,803638050916102144,2016-11-29 16:33:36,iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,https://twitter.com/dog_rates/status/803638050916102144,13.0,10.0,No Name Provided,pupper,4828,12270,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador retriever,37.2776
348,803276597545603072,2016-11-28 16:37:19,iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://twitter.com/dog_rates/status/803276597545603072,11.0,10.0,Winston,,2887,11207,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,45.7086
349,802952499103731712,2016-11-27 19:09:28,iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,https://twitter.com/dog_rates/status/802952499103731712,12.0,10.0,Marley,,2336,10085,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow,94.4032
350,802572683846291456,2016-11-26 18:00:13,iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://twitter.com/dog_rates/status/802572683846291456,12.0,10.0,Winnie,,2926,9959,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,golden retriever,61.0171
351,802239329049477120,2016-11-25 19:55:35,iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,https://twitter.com/dog_rates/status/802239329049477120,12.0,10.0,Loki,puppo,3040,10132,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo dog,48.2498
352,801958328846974976,2016-11-25 01:18:59,iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,https://twitter.com/dog_rates/status/801958328846974976,12.0,10.0,Ronnie,,1992,8608,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire bullterrier,32.7887
353,801538201127157760,2016-11-23 21:29:33,iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,https://twitter.com/dog_rates/status/801538201127157760,12.0,10.0,Wallace,,2391,9141,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,55.0506
354,801167903437357056,2016-11-22 20:58:07,iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,https://twitter.com/dog_rates/status/801167903437357056,13.0,10.0,Milo,,6961,27386,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker spaniel,74.022
355,801115127852503040,2016-11-22 17:28:25,iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,https://twitter.com/dog_rates/status/801115127852503040,12.0,10.0,Bones,"pupper, doggo",2429,8992,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,82.3356
356,800751577355128832,2016-11-21 17:23:47,iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,https://twitter.com/dog_rates/status/800751577355128832,12.0,10.0,Mauve,,3214,11701,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker spaniel,77.1984
357,800513324630806528,2016-11-21 01:37:04,iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,https://twitter.com/dog_rates/status/800513324630806528,11.0,10.0,Chef,,3495,14685,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,82.89040000000001
358,800388270626521089,2016-11-20 17:20:08,iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,https://twitter.com/dog_rates/status/800388270626521089,12.0,10.0,Doc,floofer,3265,12456,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden retriever,35.986000000000004
359,800141422401830912,2016-11-20 00:59:15,iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,https://twitter.com/dog_rates/status/800141422401830912,13.0,10.0,Peaches,,2980,17092,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden retriever,93.8048
